student_id,student_dept,company,company_dept,rank,phase,result,slot
S00636,医療総合学科,社会医療法人明生会,医療総合学科,,assignment,OK,0.0
S00636,医療総合学科,医療法人一祐会寝屋川・藤本病院グループ,医療総合学科,,assignment,OK,1.0
S00636,医療総合学科,株式会社 春,医療総合学科,,assignment,OK,2.0
S00641,医療総合学科,医療法人 徳洲会 八尾徳洲会総合病院,医療総合学科,,assignment,OK,0.0
S00641,医療総合学科,医療法人春秋会城山病院,医療総合学科,,assignment,OK,1.0
S00641,医療総合学科,医療法人一祐会寝屋川・藤本病院グループ,医療総合学科,,assignment,OK,2.0
S00670,医療総合学科,社会医療法人 畿内会岡波総合病院,医療総合学科,,assignment,OK,0.0
S00670,医療総合学科,医療福祉生活協同組合 おおさかコープおおさか病院,医療総合学科,,assignment,OK,1.0
S00670,医療総合学科,社会医療法人 祐生会 みどりヶ丘病院茨木みどりヶ丘病院,医療総合学科,,assignment,OK,2.0
S00756,医療総合学科,社会医療法人明生会,医療総合学科,,assignment,OK,0.0
S00756,医療総合学科,社会医療法人ささき会藍の都脳神経外科病院,医療総合学科,,assignment,OK,1.0
S00756,医療総合学科,和泉市立総合医療センター(指定管理者医療法人徳洲会),医療総合学科,,assignment,OK,2.0
S00762,医療総合学科,医療法人 愛泉会愛泉会病院,医療総合学科,,assignment,OK,0.0
S00762,医療総合学科,コスモファーマグループ,医療総合学科,,assignment,OK,1.0
S00762,医療総合学科,医療法人一祐会寝屋川・藤本病院グループ,医療総合学科,,assignment,OK,2.0
S00792,医療総合学科,尼崎医療生協病院(医療分野),医療総合学科,,assignment,OK,0.0
S00792,医療総合学科,トータルヘルスケアサービスホロニクスグループ医療法人医誠会,医療総合学科,,assignment,OK,1.0
S00792,医療総合学科,医療法人 徳洲会 岸和田徳洲会病院,医療総合学科,,assignment,OK,2.0
S00959,医療総合学科,医療法人 晋真会ベリタス病院,医療総合学科,,assignment,OK,0.0
S00959,医療総合学科,社会医療法人 畿内会岡波総合病院,医療総合学科,,assignment,OK,1.0
S00959,医療総合学科,医療法人春秋会城山病院,医療総合学科,,assignment,OK,2.0
S00980,医療総合学科,医療法人 徳洲会 八尾徳洲会総合病院,医療総合学科,,assignment,OK,0.0
S00980,医療総合学科,医療法人 鴻池会秋津鴻池病院,医療総合学科,,assignment,OK,1.0
S00980,医療総合学科,社会医療法人甲友会西宮協立脳神経外科病院西宮協立リハビリテーション病院,医療総合学科,,assignment,OK,2.0
S00019,臨床工学技士学科,社会医療法人 祐生会 みどりヶ丘病院茨木みどりヶ丘病院,臨床工学技士学科,1.0,preference,OK,
S00019,臨床工学技士学科,社会医療法人 弘道会守口生野記念病院・なにわ生野病院・萱島生野病院・寝屋川生野病院,臨床工学技士学科,2.0,preference,OK,
S00019,臨床工学技士学科,医療法人 藤井会,臨床工学技士学科,3.0,preference,OK,
S00061,臨床工学技士学科,医療法人 徳洲会 野崎徳州会病院,臨床工学技士学科,1.0,preference,OK,
S00061,臨床工学技士学科,医療法人良秀会藤井病院・高石藤井病院・泉南藤井病院・泉北藤井病院,臨床工学技士学科,2.0,preference,OK,
S00061,臨床工学技士学科,社会医療法人三車会貴志川リハビリテーション病院,臨床工学技士学科,3.0,preference,OK,
S00069,臨床工学技士学科,医療法人 徳洲会 八尾徳洲会総合病院,臨床工学技士学科,1.0,preference,OK,
S00069,臨床工学技士学科,社会医療法人 愛仁会,臨床工学技士学科,2.0,preference,OK,
S00069,臨床工学技士学科,社会医療法人 祐生会 みどりヶ丘病院茨木みどりヶ丘病院,臨床工学技士学科,3.0,preference,OK,
S00071,臨床工学技士学科,医療法人 徳洲会 野崎徳州会病院,臨床工学技士学科,1.0,preference,OK,
S00071,臨床工学技士学科,社会医療法人 弘道会守口生野記念病院・なにわ生野病院・萱島生野病院・寝屋川生野病院,臨床工学技士学科,2.0,preference,OK,
S00071,臨床工学技士学科,和泉市立総合医療センター(指定管理者医療法人徳洲会),臨床工学技士学科,3.0,preference,OK,
S00116,臨床工学技士学科,トータルヘルスケアサービスホロニクスグループ医療法人医誠会,臨床工学技士学科,1.0,preference,OK,
S00116,臨床工学技士学科,医療法人 朗源会おおくま病院,臨床工学技士学科,2.0,preference,OK,
S00116,臨床工学技士学科,社会医療法人 寿楽会 大野記念病院,臨床工学技士学科,3.0,preference,OK,
S00128,臨床工学技士学科,医療法人 新生会総合病院高の原中央病院,臨床工学技士学科,1.0,preference,OK,
S00128,臨床工学技士学科,社会医療法人 畿内会岡波総合病院,臨床工学技士学科,2.0,preference,OK,
S00128,臨床工学技士学科,シップヘルスケアホールディングス株式会社(シップヘルスケアグループ),臨床工学技士学科,3.0,preference,OK,
S00142,臨床工学技士学科,医療法人 徳洲会 野崎徳州会病院,臨床工学技士学科,1.0,preference,OK,
S00142,臨床工学技士学科,社会医療法人三車会貴志川リハビリテーション病院,臨床工学技士学科,2.0,preference,OK,
S00142,臨床工学技士学科,社会医療法人 寿楽会 大野記念病院,臨床工学技士学科,3.0,preference,OK,
S00197,臨床工学技士学科,トータルヘルスケアサービスホロニクスグループ医療法人医誠会,臨床工学技士学科,1.0,preference,OK,
S00197,臨床工学技士学科,医療法人 朗源会おおくま病院,臨床工学技士学科,2.0,preference,OK,
S00197,臨床工学技士学科,社会医療法人 寿楽会 大野記念病院,臨床工学技士学科,3.0,preference,OK,
S00219,臨床工学技士学科,医療法人社団 石鎚会京都田辺中央病院/京都田辺記念病院/同志社山手病院/やすらぎ保育園/介護老人保健施設やすらぎ苑,臨床工学技士学科,1.0,preference,OK,
S00219,臨床工学技士学科,社会医療法人 祥和会脳神経センター大田記念病院,臨床工学技士学科,2.0,preference,OK,
S00219,臨床工学技士学科,医療法人 徳洲会 野崎徳州会病院,臨床工学技士学科,3.0,preference,OK,
S00254,臨床工学技士学科,社会医療法人 祐生会 みどりヶ丘病院茨木みどりヶ丘病院,臨床工学技士学科,1.0,preference,OK,
S00254,臨床工学技士学科,医療法人 徳洲会 八尾徳洲会総合病院,臨床工学技士学科,2.0,preference,OK,
S00254,臨床工学技士学科,社会医療法人 弘道会守口生野記念病院・なにわ生野病院・萱島生野病院・寝屋川生野病院,臨床工学技士学科,3.0,preference,OK,
S00297,臨床工学技士学科,社会医療法人 愛仁会,臨床工学技士学科,1.0,preference,OK,
S00297,臨床工学技士学科,医療法人 藤井会,臨床工学技士学科,2.0,preference,OK,
S00297,臨床工学技士学科,医療法人 新生会総合病院高の原中央病院,臨床工学技士学科,3.0,preference,OK,
S00371,臨床工学技士学科,社会医療法人 愛仁会,臨床工学技士学科,1.0,preference,OK,
S00371,臨床工学技士学科,医療法人良秀会藤井病院・高石藤井病院・泉南藤井病院・泉北藤井病院,臨床工学技士学科,2.0,preference,OK,
S00371,臨床工学技士学科,社会医療法人三車会貴志川リハビリテーション病院,臨床工学技士学科,3.0,preference,OK,
S00409,臨床工学技士学科,医療法人 新生会総合病院高の原中央病院,臨床工学技士学科,1.0,preference,OK,
S00409,臨床工学技士学科,医療法人 朗源会おおくま病院,臨床工学技士学科,2.0,preference,OK,
S00409,臨床工学技士学科,社会医療法人 祐生会 みどりヶ丘病院茨木みどりヶ丘病院,臨床工学技士学科,3.0,preference,OK,
S00410,臨床工学技士学科,社会医療法人 寿楽会 大野記念病院,臨床工学技士学科,1.0,preference,OK,
S00410,臨床工学技士学科,医療法人良秀会藤井病院・高石藤井病院・泉南藤井病院・泉北藤井病院,臨床工学技士学科,2.0,preference,OK,
S00410,臨床工学技士学科,シップヘルスケアホールディングス株式会社(シップヘルスケアグループ),臨床工学技士学科,3.0,preference,OK,
S00431,臨床工学技士学科,社会医療法人 彩樹守口敬仁会病院,臨床工学技士学科,1.0,preference,OK,
S00431,臨床工学技士学科,医療法人社団 石鎚会京都田辺中央病院/京都田辺記念病院/同志社山手病院/やすらぎ保育園/介護老人保健施設やすらぎ苑,臨床工学技士学科,2.0,preference,OK,
S00431,臨床工学技士学科,医療法人 藤井会,臨床工学技士学科,3.0,preference,OK,
S00531,臨床工学技士学科,社会医療法人 若弘会若草第一病院、わかくさ竜間リハビリテーション病院,臨床工学技士学科,1.0,preference,OK,
S00531,臨床工学技士学科,社会医療法人 畿内会岡波総合病院,臨床工学技士学科,2.0,preference,OK,
S00531,臨床工学技士学科,社会医療法人 彩樹守口敬仁会病院,臨床工学技士学科,3.0,preference,OK,
S00565,臨床工学技士学科,シップヘルスケアホールディングス株式会社(シップヘルスケアグループ),臨床工学技士学科,1.0,preference,OK,
S00565,臨床工学技士学科,社会医療法人三車会貴志川リハビリテーション病院,臨床工学技士学科,2.0,preference,OK,
S00565,臨床工学技士学科,社会医療法人 祥和会脳神経センター大田記念病院,臨床工学技士学科,3.0,preference,OK,
S00578,臨床工学技士学科,医療法人良秀会藤井病院・高石藤井病院・泉南藤井病院・泉北藤井病院,臨床工学技士学科,1.0,preference,OK,
S00578,臨床工学技士学科,医療法人 徳洲会 八尾徳洲会総合病院,臨床工学技士学科,2.0,preference,OK,
S00578,臨床工学技士学科,医療法人 藤井会,臨床工学技士学科,3.0,preference,OK,
S00580,臨床工学技士学科,社会医療法人 畿内会岡波総合病院,臨床工学技士学科,1.0,preference,OK,
S00580,臨床工学技士学科,社会医療法人 弘道会守口生野記念病院・なにわ生野病院・萱島生野病院・寝屋川生野病院,臨床工学技士学科,2.0,preference,OK,
S00580,臨床工学技士学科,医療法人 徳洲会 八尾徳洲会総合病院,臨床工学技士学科,3.0,preference,OK,
S00595,臨床工学技士学科,和泉市立総合医療センター(指定管理者医療法人徳洲会),臨床工学技士学科,1.0,preference,OK,
S00595,臨床工学技士学科,医療法人 信和会(明和病院・めいわリハビリテーション病院),臨床工学技士学科,2.0,preference,OK,
S00595,臨床工学技士学科,医療法人 徳洲会 野崎徳州会病院,臨床工学技士学科,3.0,preference,OK,
S00597,臨床工学技士学科,トータルヘルスケアサービスホロニクスグループ医療法人医誠会,臨床工学技士学科,1.0,preference,OK,
S00597,臨床工学技士学科,社会医療法人 祐生会 みどりヶ丘病院茨木みどりヶ丘病院,臨床工学技士学科,2.0,preference,OK,
S00597,臨床工学技士学科,医療法人 徳洲会 野崎徳州会病院,臨床工学技士学科,3.0,preference,OK,
S00608,臨床工学技士学科,和泉市立総合医療センター(指定管理者医療法人徳洲会),臨床工学技士学科,1.0,preference,OK,
S00608,臨床工学技士学科,医療法人社団 洛和会,臨床工学技士学科,2.0,preference,OK,
S00608,臨床工学技士学科,医療法人春秋会城山病院,臨床工学技士学科,3.0,preference,OK,
S00626,臨床工学技士学科,トータルヘルスケアサービスホロニクスグループ医療法人医誠会,臨床工学技士学科,1.0,preference,OK,
S00626,臨床工学技士学科,社会医療法人 祥和会脳神経センター大田記念病院,臨床工学技士学科,2.0,preference,OK,
S00626,臨床工学技士学科,医療法人 信和会(明和病院・めいわリハビリテーション病院),臨床工学技士学科,3.0,preference,OK,
S00630,臨床工学技士学科,社会医療法人 弘道会守口生野記念病院・なにわ生野病院・萱島生野病院・寝屋川生野病院,臨床工学技士学科,1.0,preference,OK,
S00630,臨床工学技士学科,社会医療法人三車会貴志川リハビリテーション病院,臨床工学技士学科,2.0,preference,OK,
S00630,臨床工学技士学科,シップヘルスケアホールディングス株式会社(シップヘルスケアグループ),臨床工学技士学科,3.0,preference,OK,
S00720,臨床工学技士学科,医療法人 新生会総合病院高の原中央病院,臨床工学技士学科,1.0,preference,OK,
S00720,臨床工学技士学科,社会医療法人三車会貴志川リハビリテーション病院,臨床工学技士学科,2.0,preference,OK,
S00720,臨床工学技士学科,トータルヘルスケアサービスホロニクスグループ医療法人医誠会,臨床工学技士学科,3.0,preference,OK,
S00738,臨床工学技士学科,社会医療法人 岡本病院(財団)京都岡本記念病院・くみやま岡本病院,臨床工学技士学科,1.0,preference,OK,
S00738,臨床工学技士学科,社会医療法人 彩樹守口敬仁会病院,臨床工学技士学科,2.0,preference,OK,
S00738,臨床工学技士学科,医療法人 朗源会おおくま病院,臨床工学技士学科,3.0,preference,OK,
S00751,臨床工学技士学科,社会医療法人 愛仁会,臨床工学技士学科,1.0,preference,OK,
S00751,臨床工学技士学科,医療法人社団 石鎚会京都田辺中央病院/京都田辺記念病院/同志社山手病院/やすらぎ保育園/介護老人保健施設やすらぎ苑,臨床工学技士学科,2.0,preference,OK,
S00751,臨床工学技士学科,社会医療法人 若弘会若草第一病院、わかくさ竜間リハビリテーション病院,臨床工学技士学科,3.0,preference,OK,
S00773,臨床工学技士学科,医療法人良秀会藤井病院・高石藤井病院・泉南藤井病院・泉北藤井病院,臨床工学技士学科,1.0,preference,OK,
S00773,臨床工学技士学科,医療法人 信和会(明和病院・めいわリハビリテーション病院),臨床工学技士学科,2.0,preference,OK,
S00773,臨床工学技士学科,医療法人 朗源会おおくま病院,臨床工学技士学科,3.0,preference,OK,
S00783,臨床工学技士学科,医療法人 藤井会,臨床工学技士学科,1.0,preference,OK,
S00783,臨床工学技士学科,和泉市立総合医療センター(指定管理者医療法人徳洲会),臨床工学技士学科,2.0,preference,OK,
S00783,臨床工学技士学科,社会医療法人 愛仁会,臨床工学技士学科,3.0,preference,OK,
S00797,臨床工学技士学科,社会医療法人 若弘会若草第一病院、わかくさ竜間リハビリテーション病院,臨床工学技士学科,1.0,preference,OK,
S00797,臨床工学技士学科,和泉市立総合医療センター(指定管理者医療法人徳洲会),臨床工学技士学科,2.0,preference,OK,
S00797,臨床工学技士学科,医療法人 徳洲会 八尾徳洲会総合病院,臨床工学技士学科,3.0,preference,OK,
S00833,臨床工学技士学科,医療法人良秀会藤井病院・高石藤井病院・泉南藤井病院・泉北藤井病院,臨床工学技士学科,1.0,preference,OK,
S00833,臨床工学技士学科,シップヘルスケアホールディングス株式会社(シップヘルスケアグループ),臨床工学技士学科,2.0,preference,OK,
S00833,臨床工学技士学科,和泉市立総合医療センター(指定管理者医療法人徳洲会),臨床工学技士学科,3.0,preference,OK,
S00838,臨床工学技士学科,社会医療法人 祥和会脳神経センター大田記念病院,臨床工学技士学科,1.0,preference,OK,
S00838,臨床工学技士学科,医療法人良秀会藤井病院・高石藤井病院・泉南藤井病院・泉北藤井病院,臨床工学技士学科,2.0,preference,OK,
S00838,臨床工学技士学科,医療法人 新生会総合病院高の原中央病院,臨床工学技士学科,3.0,preference,OK,
S00851,臨床工学技士学科,社会医療法人三車会貴志川リハビリテーション病院,臨床工学技士学科,1.0,preference,OK,
S00851,臨床工学技士学科,医療法人 藤井会,臨床工学技士学科,2.0,preference,OK,
S00851,臨床工学技士学科,社会医療法人 祥和会脳神経センター大田記念病院,臨床工学技士学科,3.0,preference,OK,
S00875,臨床工学技士学科,トータルヘルスケアサービスホロニクスグループ医療法人医誠会,臨床工学技士学科,1.0,preference,OK,
S00875,臨床工学技士学科,和泉市立総合医療センター(指定管理者医療法人徳洲会),臨床工学技士学科,2.0,preference,OK,
S00875,臨床工学技士学科,医療法人 藤井会,臨床工学技士学科,3.0,preference,OK,
S00934,臨床工学技士学科,医療法人 徳洲会 野崎徳州会病院,臨床工学技士学科,1.0,preference,OK,
S00934,臨床工学技士学科,医療法人社団 石鎚会京都田辺中央病院/京都田辺記念病院/同志社山手病院/やすらぎ保育園/介護老人保健施設やすらぎ苑,臨床工学技士学科,2.0,preference,OK,
S00934,臨床工学技士学科,社会医療法人 寿楽会 大野記念病院,臨床工学技士学科,3.0,preference,OK,
S00967,臨床工学技士学科,医療法人 朗源会おおくま病院,臨床工学技士学科,1.0,preference,OK,
S00967,臨床工学技士学科,社会医療法人 愛仁会,臨床工学技士学科,2.0,preference,OK,
S00967,臨床工学技士学科,医療法人 信和会(明和病院・めいわリハビリテーション病院),臨床工学技士学科,3.0,preference,OK,
S00019,臨床工学技士学科,社会医療法人 祐生会 みどりヶ丘病院茨木みどりヶ丘病院,臨床工学技士学科,,assignment,OK,0.0
S00019,臨床工学技士学科,社会医療法人 弘道会守口生野記念病院・なにわ生野病院・萱島生野病院・寝屋川生野病院,臨床工学技士学科,,assignment,OK,1.0
S00019,臨床工学技士学科,医療法人 藤井会,臨床工学技士学科,,assignment,OK,2.0
S00061,臨床工学技士学科,医療法人 徳洲会 野崎徳州会病院,臨床工学技士学科,,assignment,OK,0.0
S00061,臨床工学技士学科,医療法人良秀会藤井病院・高石藤井病院・泉南藤井病院・泉北藤井病院,臨床工学技士学科,,assignment,OK,1.0
S00061,臨床工学技士学科,社会医療法人三車会貴志川リハビリテーション病院,臨床工学技士学科,,assignment,OK,2.0
S00069,臨床工学技士学科,医療法人 徳洲会 八尾徳洲会総合病院,臨床工学技士学科,,assignment,OK,0.0
S00069,臨床工学技士学科,社会医療法人 愛仁会,臨床工学技士学科,,assignment,OK,1.0
S00069,臨床工学技士学科,社会医療法人 祐生会 みどりヶ丘病院茨木みどりヶ丘病院,臨床工学技士学科,,assignment,OK,2.0
S00071,臨床工学技士学科,医療法人 徳洲会 野崎徳州会病院,臨床工学技士学科,,assignment,OK,0.0
S00071,臨床工学技士学科,社会医療法人 弘道会守口生野記念病院・なにわ生野病院・萱島生野病院・寝屋川生野病院,臨床工学技士学科,,assignment,OK,1.0
S00071,臨床工学技士学科,和泉市立総合医療センター(指定管理者医療法人徳洲会),臨床工学技士学科,,assignment,OK,2.0
S00116,臨床工学技士学科,トータルヘルスケアサービスホロニクスグループ医療法人医誠会,臨床工学技士学科,,assignment,OK,0.0
S00116,臨床工学技士学科,医療法人 朗源会おおくま病院,臨床工学技士学科,,assignment,OK,1.0
S00116,臨床工学技士学科,社会医療法人 寿楽会 大野記念病院,臨床工学技士学科,,assignment,OK,2.0
S00128,臨床工学技士学科,医療法人 新生会総合病院高の原中央病院,臨床工学技士学科,,assignment,OK,0.0
S00128,臨床工学技士学科,社会医療法人 畿内会岡波総合病院,臨床工学技士学科,,assignment,OK,1.0
S00128,臨床工学技士学科,シップヘルスケアホールディングス株式会社(シップヘルスケアグループ),臨床工学技士学科,,assignment,OK,2.0
S00142,臨床工学技士学科,医療法人 徳洲会 野崎徳州会病院,臨床工学技士学科,,assignment,OK,0.0
S00142,臨床工学技士学科,社会医療法人三車会貴志川リハビリテーション病院,臨床工学技士学科,,assignment,OK,1.0
S00142,臨床工学技士学科,社会医療法人 寿楽会 大野記念病院,臨床工学技士学科,,assignment,OK,2.0
S00197,臨床工学技士学科,トータルヘルスケアサービスホロニクスグループ医療法人医誠会,臨床工学技士学科,,assignment,OK,0.0
S00197,臨床工学技士学科,医療法人 朗源会おおくま病院,臨床工学技士学科,,assignment,OK,1.0
S00197,臨床工学技士学科,社会医療法人 寿楽会 大野記念病院,臨床工学技士学科,,assignment,OK,2.0
S00219,臨床工学技士学科,医療法人社団 石鎚会京都田辺中央病院/京都田辺記念病院/同志社山手病院/やすらぎ保育園/介護老人保健施設やすらぎ苑,臨床工学技士学科,,assignment,OK,0.0
S00219,臨床工学技士学科,社会医療法人 祥和会脳神経センター大田記念病院,臨床工学技士学科,,assignment,OK,1.0
S00219,臨床工学技士学科,医療法人 徳洲会 野崎徳州会病院,臨床工学技士学科,,assignment,OK,2.0
S00254,臨床工学技士学科,社会医療法人 祐生会 みどりヶ丘病院茨木みどりヶ丘病院,臨床工学技士学科,,assignment,OK,0.0
S00254,臨床工学技士学科,医療法人 徳洲会 八尾徳洲会総合病院,臨床工学技士学科,,assignment,OK,1.0
S00254,臨床工学技士学科,社会医療法人 弘道会守口生野記念病院・なにわ生野病院・萱島生野病院・寝屋川生野病院,臨床工学技士学科,,assignment,OK,2.0
S00297,臨床工学技士学科,社会医療法人 愛仁会,臨床工学技士学科,,assignment,OK,0.0
S00297,臨床工学技士学科,医療法人 藤井会,臨床工学技士学科,,assignment,OK,1.0
S00297,臨床工学技士学科,医療法人 新生会総合病院高の原中央病院,臨床工学技士学科,,assignment,OK,2.0
S00371,臨床工学技士学科,社会医療法人 愛仁会,臨床工学技士学科,,assignment,OK,0.0
S00371,臨床工学技士学科,医療法人良秀会藤井病院・高石藤井病院・泉南藤井病院・泉北藤井病院,臨床工学技士学科,,assignment,OK,1.0
S00371,臨床工学技士学科,社会医療法人三車会貴志川リハビリテーション病院,臨床工学技士学科,,assignment,OK,2.0
S00409,臨床工学技士学科,医療法人 新生会総合病院高の原中央病院,臨床工学技士学科,,assignment,OK,0.0
S00409,臨床工学技士学科,医療法人 朗源会おおくま病院,臨床工学技士学科,,assignment,OK,1.0
S00409,臨床工学技士学科,社会医療法人 祐生会 みどりヶ丘病院茨木みどりヶ丘病院,臨床工学技士学科,,assignment,OK,2.0
S00410,臨床工学技士学科,社会医療法人 寿楽会 大野記念病院,臨床工学技士学科,,assignment,OK,0.0
S00410,臨床工学技士学科,医療法人良秀会藤井病院・高石藤井病院・泉南藤井病院・泉北藤井病院,臨床工学技士学科,,assignment,OK,1.0
S00410,臨床工学技士学科,シップヘルスケアホールディングス株式会社(シップヘルスケアグループ),臨床工学技士学科,,assignment,OK,2.0
S00431,臨床工学技士学科,社会医療法人 彩樹守口敬仁会病院,臨床工学技士学科,,assignment,OK,0.0
S00431,臨床工学技士学科,医療法人社団 石鎚会京都田辺中央病院/京都田辺記念病院/同志社山手病院/やすらぎ保育園/介護老人保健施設やすらぎ苑,臨床工学技士学科,,assignment,OK,1.0
S00431,臨床工学技士学科,医療法人 藤井会,臨床工学技士学科,,assignment,OK,2.0
S00531,臨床工学技士学科,社会医療法人 若弘会若草第一病院、わかくさ竜間リハビリテーション病院,臨床工学技士学科,,assignment,OK,0.0
S00531,臨床工学技士学科,社会医療法人 畿内会岡波総合病院,臨床工学技士学科,,assignment,OK,1.0
S00531,臨床工学技士学科,社会医療法人 彩樹守口敬仁会病院,臨床工学技士学科,,assignment,OK,2.0
S00565,臨床工学技士学科,シップヘルスケアホールディングス株式会社(シップヘルスケアグループ),臨床工学技士学科,,assignment,OK,0.0
S00565,臨床工学技士学科,社会医療法人三車会貴志川リハビリテーション病院,臨床工学技士学科,,assignment,OK,1.0
S00565,臨床工学技士学科,社会医療法人 祥和会脳神経センター大田記念病院,臨床工学技士学科,,assignment,OK,2.0
S00578,臨床工学技士学科,医療法人良秀会藤井病院・高石藤井病院・泉南藤井病院・泉北藤井病院,臨床工学技士学科,,assignment,OK,0.0
S00578,臨床工学技士学科,医療法人 徳洲会 八尾徳洲会総合病院,臨床工学技士学科,,assignment,OK,1.0
S00578,臨床工学技士学科,医療法人 藤井会,臨床工学技士学科,,assignment,OK,2.0
S00580,臨床工学技士学科,社会医療法人 畿内会岡波総合病院,臨床工学技士学科,,assignment,OK,0.0
S00580,臨床工学技士学科,社会医療法人 弘道会守口生野記念病院・なにわ生野病院・萱島生野病院・寝屋川生野病院,臨床工学技士学科,,assignment,OK,1.0
S00580,臨床工学技士学科,医療法人 徳洲会 八尾徳洲会総合病院,臨床工学技士学科,,assignment,OK,2.0
S00595,臨床工学技士学科,和泉市立総合医療センター(指定管理者医療法人徳洲会),臨床工学技士学科,,assignment,OK,0.0
S00595,臨床工学技士学科,医療法人 信和会(明和病院・めいわリハビリテーション病院),臨床工学技士学科,,assignment,OK,1.0
S00595,臨床工学技士学科,医療法人 徳洲会 野崎徳州会病院,臨床工学技士学科,,assignment,OK,2.0
S00597,臨床工学技士学科,トータルヘルスケアサービスホロニクスグループ医療法人医誠会,臨床工学技士学科,,assignment,OK,0.0
S00597,臨床工学技士学科,社会医療法人 祐生会 みどりヶ丘病院茨木みどりヶ丘病院,臨床工学技士学科,,assignment,OK,1.0
S00597,臨床工学技士学科,医療法人 徳洲会 野崎徳州会病院,臨床工学技士学科,,assignment,OK,2.0
S00608,臨床工学技士学科,和泉市立総合医療センター(指定管理者医療法人徳洲会),臨床工学技士学科,,assignment,OK,0.0
S00608,臨床工学技士学科,医療法人社団 洛和会,臨床工学技士学科,,assignment,OK,1.0
S00608,臨床工学技士学科,医療法人春秋会城山病院,臨床工学技士学科,,assignment,OK,2.0
S00626,臨床工学技士学科,トータルヘルスケアサービスホロニクスグループ医療法人医誠会,臨床工学技士学科,,assignment,OK,0.0
S00626,臨床工学技士学科,社会医療法人 祥和会脳神経センター大田記念病院,臨床工学技士学科,,assignment,OK,1.0
S00626,臨床工学技士学科,医療法人 信和会(明和病院・めいわリハビリテーション病院),臨床工学技士学科,,assignment,OK,2.0
S00630,臨床工学技士学科,社会医療法人 弘道会守口生野記念病院・なにわ生野病院・萱島生野病院・寝屋川生野病院,臨床工学技士学科,,assignment,OK,0.0
S00630,臨床工学技士学科,社会医療法人三車会貴志川リハビリテーション病院,臨床工学技士学科,,assignment,OK,1.0
S00630,臨床工学技士学科,シップヘルスケアホールディングス株式会社(シップヘルスケアグループ),臨床工学技士学科,,assignment,OK,2.0
S00720,臨床工学技士学科,医療法人 新生会総合病院高の原中央病院,臨床工学技士学科,,assignment,OK,0.0
S00720,臨床工学技士学科,社会医療法人三車会貴志川リハビリテーション病院,臨床工学技士学科,,assignment,OK,1.0
S00720,臨床工学技士学科,トータルヘルスケアサービスホロニクスグループ医療法人医誠会,臨床工学技士学科,,assignment,OK,2.0
S00738,臨床工学技士学科,社会医療法人 岡本病院(財団)京都岡本記念病院・くみやま岡本病院,臨床工学技士学科,,assignment,OK,0.0
S00738,臨床工学技士学科,社会医療法人 彩樹守口敬仁会病院,臨床工学技士学科,,assignment,OK,1.0
S00738,臨床工学技士学科,医療法人 朗源会おおくま病院,臨床工学技士学科,,assignment,OK,2.0
S00751,臨床工学技士学科,社会医療法人 愛仁会,臨床工学技士学科,,assignment,OK,0.0
S00751,臨床工学技士学科,医療法人社団 石鎚会京都田辺中央病院/京都田辺記念病院/同志社山手病院/やすらぎ保育園/介護老人保健施設やすらぎ苑,臨床工学技士学科,,assignment,OK,1.0
S00751,臨床工学技士学科,社会医療法人 若弘会若草第一病院、わかくさ竜間リハビリテーション病院,臨床工学技士学科,,assignment,OK,2.0
S00773,臨床工学技士学科,医療法人良秀会藤井病院・高石藤井病院・泉南藤井病院・泉北藤井病院,臨床工学技士学科,,assignment,OK,0.0
S00773,臨床工学技士学科,医療法人 信和会(明和病院・めいわリハビリテーション病院),臨床工学技士学科,,assignment,OK,1.0
S00773,臨床工学技士学科,医療法人 朗源会おおくま病院,臨床工学技士学科,,assignment,OK,2.0
S00783,臨床工学技士学科,医療法人 藤井会,臨床工学技士学科,,assignment,OK,0.0
S00783,臨床工学技士学科,和泉市立総合医療センター(指定管理者医療法人徳洲会),臨床工学技士学科,,assignment,OK,1.0
S00783,臨床工学技士学科,社会医療法人 愛仁会,臨床工学技士学科,,assignment,OK,2.0
S00797,臨床工学技士学科,社会医療法人 若弘会若草第一病院、わかくさ竜間リハビリテーション病院,臨床工学技士学科,,assignment,OK,0.0
S00797,臨床工学技士学科,和泉市立総合医療センター(指定管理者医療法人徳洲会),臨床工学技士学科,,assignment,OK,1.0
S00797,臨床工学技士学科,医療法人 徳洲会 八尾徳洲会総合病院,臨床工学技士学科,,assignment,OK,2.0
S00833,臨床工学技士学科,医療法人良秀会藤井病院・高石藤井病院・泉南藤井病院・泉北藤井病院,臨床工学技士学科,,assignment,OK,0.0
S00833,臨床工学技士学科,シップヘルスケアホールディングス株式会社(シップヘルスケアグループ),臨床工学技士学科,,assignment,OK,1.0
S00833,臨床工学技士学科,和泉市立総合医療センター(指定管理者医療法人徳洲会),臨床工学技士学科,,assignment,OK,2.0
S00838,臨床工学技士学科,社会医療法人 祥和会脳神経センター大田記念病院,臨床工学技士学科,,assignment,OK,0.0
S00838,臨床工学技士学科,医療法人良秀会藤井病院・高石藤井病院・泉南藤井病院・泉北藤井病院,臨床工学技士学科,,assignment,OK,1.0
S00838,臨床工学技士学科,医療法人 新生会総合病院高の原中央病院,臨床工学技士学科,,assignment,OK,2.0
S00851,臨床工学技士学科,社会医療法人三車会貴志川リハビリテーション病院,臨床工学技士学科,,assignment,OK,0.0
